0.0 	 0.0	 0.0
0.04 	 -0.00013739131686581934	 0.0005619681454583556
0.08 	 0.00018089019971013202	 0.0024151689030972134
0.12 	 0.003917794582817508	 0.005805723301836487
0.16 	 0.009395857064864569	 0.01096630183478265
0.2 	 0.017102443370603206	 0.018103772335017265
0.24 	 0.026748125198243943	 0.02738271184574603
0.28 	 0.03851087001987474	 0.038905822421354964
0.32 	 0.05242267138820781	 0.052693564899367766
0.36 	 0.06838839358977404	 0.06866669351268087
0.4 	 0.08625679739345307	 0.08663631223391918
0.44 	 0.10568835859216517	 0.10630588798613337
0.48 	 0.12638541211332538	 0.12728782179407425
0.52 	 0.14778596120567902	 0.14913380934387946
0.56 	 0.16931144238863594	 0.1713743338749698
0.6 	 0.1907455564966764	 0.19355983752855435
0.64 	 0.2126344674916009	 0.21529573776005828
0.68 	 0.23494069540120216	 0.23626566777215818
0.72 	 0.25302027638499497	 0.2562410169438396
0.76 	 0.27180983265707515	 0.27507837509570976
0.8 	 0.28898429363194383	 0.29270862484486776
0.84 	 0.30454260024786045	 0.30912189194655515
0.88 	 0.3204338752113249	 0.32435181886964337
0.92 	 0.33446640435772834	 0.33846138562742667
0.96 	 0.348528613292846	 0.35153132415239224
1.0 	 0.3613063617485229	 0.3636513270098646
1.04 	 0.3731550489750801	 0.37491377219155597
1.08 	 0.3852276397131838	 0.38540948960991583
1.12 	 0.39496515163764123	 0.39522507258780126
1.16 	 0.40609626916112196	 0.4044413002314081
1.2 	 0.41506784430786325	 0.4131323270773821
1.24 	 0.4243879363666393	 0.4213653847431489
1.28 	 0.4335696888647828	 0.42920081410219
1.32 	 0.44129762787687316	 0.43669230307608065
1.36 	 0.4500129907756648	 0.4438872462041332
1.4000000000000001 	 0.45784236449318416	 0.4508271708718691
1.44 	 0.46549600180302503	 0.4575481946208977
1.48 	 0.473883539110141	 0.46408149097313234
1.52 	 0.48144708386132523	 0.4704537497076253
1.56 	 0.4891941993401304	 0.47668762298698364
1.6 	 0.4968048761993511	 0.48280215217677347
1.6400000000000001 	 0.5035274490830178	 0.48881317233394517
1.68 	 0.5101161319772072	 0.49473369263952444
1.72 	 0.516253178358956	 0.5005742518338286
1.76 	 0.5217639393373803	 0.5063432481895782
1.8 	 0.5275101703616869	 0.5120472438651624
1.84 	 0.5333189330631942	 0.5176912437017586
1.8800000000000001 	 0.5389991591520247	 0.5232789487141728
1.92 	 0.5443990064152622	 0.5288129847026156
1.96 	 0.5492591091895039	 0.5342951065921334
